,uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release
751,223e8bfb-9828-43b1-bdc6-6f1ee40b7069,2018-11-27,DEJU_001.basePlot.bgc,D19,DEJU,DEJU_001,distributed,2018-06-19T21:04Z,2018-06-19T21:04Z,DEJU_001-M-24.5-6.5-20180619,A00000028538,DEJU_001-M-24.5-6.5-20180619-CN,A00000028399,soil,N,,4.5,-26.3,0.21,4.6,21.5,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T062022Z,RELEASE-2025
752,48a2c880-a393-462f-bbd7-24d91b26c57d,2018-11-27,DEJU_002.basePlot.bgc,D19,DEJU,DEJU_002,distributed,2018-06-19T21:08Z,2018-06-19T21:08Z,DEJU_002-O-21.5-30-20180619,A00000028567,DEJU_002-O-21.5-30-20180619-CN,A00000028467,soil,N,,3.4,-27.6,0.56,15.04,27.0,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
753,9d9a8304-9e33-4331-be54-e4965becb659,2018-12-07,DEJU_002.basePlot.bgc,D19,DEJU,DEJU_002,distributed,2018-06-19T21:14Z,2018-06-19T21:14Z,DEJU_002-M-21.5-30-20180619,A00000028568,DEJU_002-M-21.5-30-20180619-CN,A00000028416,soil,N,,5.2,-26.7,0.06,1.04,17.2,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T062022Z,RELEASE-2025
754,5aec8879-67ef-477e-a037-1fd861328603,2018-11-27,DEJU_002.basePlot.bgc,D19,DEJU,DEJU_002,distributed,2018-06-19T21:52Z,2018-06-19T21:52Z,DEJU_002-O-9-18-20180619,A00000028565,DEJU_002-O-9-18-20180619-CN,A00000028361,soil,N,,1.9,-27.9,0.85,21.81,25.7,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
755,a1af18ee-bb02-4dcc-bebe-bb09e8ba7892,2018-12-05,DEJU_002.basePlot.bgc,D19,DEJU,DEJU_002,distributed,2018-06-19T21:58Z,2018-06-19T21:58Z,DEJU_002-M-9-18-20180619,A00000028566,DEJU_002-M-9-18-20180619-CN,A00000028484,soil,N,,5.0,-26.6,0.08,1.82,21.6,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T062022Z,RELEASE-2025
756,0df7fe69-a08e-43f7-a631-c45efcc2433f,2018-12-05,DEJU_002.basePlot.bgc,D19,DEJU,DEJU_002,distributed,2018-06-19T21:58Z,2018-06-19T21:58Z,DEJU_002-M-9-18-20180619,A00000028566,DEJU_002-M-9-18-20180619-CN,A00000028484,soil,N,,4.7,-26.4,0.09,2.03,23.0,OK,OK,OK,OK,2.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T062022Z,RELEASE-2025
757,b4a8b437-6144-440b-bd19-a52f8a357d90,2018-11-26,DEJU_009.basePlot.bgc,D19,DEJU,DEJU_009,distributed,2018-06-19T22:21Z,2018-06-19T22:21Z,DEJU_009-O-16.5-31.5-20180619,A00000028553,DEJU_009-O-16.5-31.5-20180619-CN,A00000028398,soil,N,,1.2,-26.6,1.1,20.43,18.6,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
758,e203987f-5033-498e-a343-99678535b1e6,2018-11-27,DEJU_009.basePlot.bgc,D19,DEJU,DEJU_009,distributed,2018-06-19T22:39Z,2018-06-19T22:39Z,DEJU_009-M-16.5-31.5-20180619,A00000028554,DEJU_009-M-16.5-31.5-20180619-CN,A00000028385,soil,N,,3.6,-25.9,0.16,2.64,16.7,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T062022Z,RELEASE-2025
759,c0e70d62-593c-4477-81f2-d287cee5f92b,2018-11-27,DEJU_009.basePlot.bgc,D19,DEJU,DEJU_009,distributed,2018-06-19T23:10Z,2018-06-19T23:10Z,DEJU_009-O-36.5-23.5-20180619,A00000028585,DEJU_009-O-36.5-23.5-20180619-CN,A00000028369,soil,N,,1.4,-26.5,1.33,30.06,22.6,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
760,2d1c8bd7-233d-4287-990e-96d7deb9471a,2018-11-27,DEJU_009.basePlot.bgc,D19,DEJU,DEJU_009,distributed,2018-06-19T23:18Z,2018-06-19T23:18Z,DEJU_009-M-36.5-23.5-20180619,A00000028586,DEJU_009-M-36.5-23.5-20180619-CN,A00000028383,soil,N,,4.6,-26.3,0.12,2.21,17.9,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T062022Z,RELEASE-2025
761,4a1edaf1-487d-4f7e-95f9-8c3847682cba,2018-11-27,DEJU_009.basePlot.bgc,D19,DEJU,DEJU_009,distributed,2018-06-19T23:42Z,2018-06-19T23:42Z,DEJU_009-O-35.5-8-20180619,A00000028556,DEJU_009-O-35.5-8-20180619-CN,A00000028370,soil,N,,3.2,-26.6,0.89,25.01,28.0,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
762,70a5990e-db33-409e-8bdf-106d52d227d3,2018-11-27,DEJU_009.basePlot.bgc,D19,DEJU,DEJU_009,distributed,2018-06-20T00:00Z,2018-06-20T00:00Z,DEJU_009-M-35.5-8-20180619,A00000028555,DEJU_009-M-35.5-8-20180619-CN,A00000028384,soil,N,,5.3,-26.1,0.38,8.29,21.7,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T062022Z,RELEASE-2025
763,4ceca155-a350-4be1-8414-056ed754bfaa,2018-11-26,DEJU_015.basePlot.bgc,D19,DEJU,DEJU_015,distributed,2018-06-20T00:02Z,2018-06-20T00:02Z,DEJU_015-O-22-5.5-20180619,A00000028574,DEJU_015-O-22-5.5-20180619-CN,A00000028466,soil,N,,1.5,-27.1,1.54,30.85,20.1,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
764,95d8f444-ca13-485e-8ab3-c611cc18ddab,2018-12-05,DEJU_015.basePlot.bgc,D19,DEJU,DEJU_015,distributed,2018-06-20T00:13Z,2018-06-20T00:13Z,DEJU_015-M-22-5.5-20180619,A00000028573,DEJU_015-M-22-5.5-20180619-CN,A00000028365,soil,N,,4.3,-26.1,0.07,1.04,15.6,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T062022Z,RELEASE-2025
765,d5300ccc-7517-4ba2-a335-47401b820af7,2018-11-27,DEJU_015.basePlot.bgc,D19,DEJU,DEJU_015,distributed,2018-06-20T00:44Z,2018-06-20T00:44Z,DEJU_015-O-15.5-2.5-20180619,A00000028578,DEJU_015-O-15.5-2.5-20180619-CN,A00000028364,soil,N,,2.7,-27.7,0.74,18.54,24.9,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
766,3e5e6381-444e-4e43-a5b9-1ad0b6b7fb8b,2018-11-27,DEJU_015.basePlot.bgc,D19,DEJU,DEJU_015,distributed,2018-06-20T00:44Z,2018-06-20T00:44Z,DEJU_015-O-15.5-2.5-20180619,A00000028578,DEJU_015-O-15.5-2.5-20180619-CN,A00000028364,soil,N,,2.9,-27.7,0.74,18.3,24.8,OK,OK,OK,OK,2.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
767,be23cec2-776c-4676-841d-4103bc58892e,2018-12-07,DEJU_015.basePlot.bgc,D19,DEJU,DEJU_015,distributed,2018-06-20T00:49Z,2018-06-20T00:49Z,DEJU_015-M-15.5-2.5-20180619,A00000028577,DEJU_015-M-15.5-2.5-20180619-CN,A00000028433,soil,N,,4.7,-26.6,0.06,1.03,18.6,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T062022Z,RELEASE-2025
768,cbe8333b-e5c9-425c-ae88-f5ac518d0588,2018-11-27,DEJU_015.basePlot.bgc,D19,DEJU,DEJU_015,distributed,2018-06-20T01:22Z,2018-06-20T01:22Z,DEJU_015-O-37-30-20180619,A00000028576,DEJU_015-O-37-30-20180619-CN,A00000028382,soil,N,,3.4,-27.1,0.72,14.63,20.4,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
769,7887103c-a880-4df2-9323-37c80af5dfeb,2018-11-27,DEJU_015.basePlot.bgc,D19,DEJU,DEJU_015,distributed,2018-06-20T01:26Z,2018-06-20T01:26Z,DEJU_015-M-37-30-20180619,A00000028575,DEJU_015-M-37-30-20180619-CN,A00000028363,soil,N,,4.6,-26.5,0.11,1.9,17.5,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T062022Z,RELEASE-2025
770,7aade54f-40d1-4778-8e77-8a69244bcfd4,2018-11-26,DEJU_048.basePlot.bgc,D19,DEJU,DEJU_048,tower,2018-06-21T18:58Z,2018-06-21T18:58Z,DEJU_048-O-36.5-25.5-20180621,A00000028617,DEJU_048-O-36.5-25.5-20180621-CN,A00000028377,soil,N,,2.1,-28.1,0.5,20.88,41.6,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
771,6054d330-2c63-4e8e-af03-05e17f2fb903,2018-11-26,DEJU_047.basePlot.bgc,D19,DEJU,DEJU_047,tower,2018-06-21T19:04Z,2018-06-21T19:04Z,DEJU_047-O-2.5-32.5-20180621,A00000028600,DEJU_047-O-2.5-32.5-20180621-CN,A00000028393,soil,N,,1.8,-27.5,0.86,31.25,36.4,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
772,72adf4c3-35e4-4fc8-b184-f49fb0a31dd5,2018-11-26,DEJU_047.basePlot.bgc,D19,DEJU,DEJU_047,tower,2018-06-21T19:04Z,2018-06-21T19:04Z,DEJU_047-O-2.5-32.5-20180621,A00000028600,DEJU_047-O-2.5-32.5-20180621-CN,A00000028393,soil,N,,1.9,-27.6,0.83,30.62,36.8,OK,OK,OK,OK,2.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
773,fcde1a0f-0652-41d4-b09d-43f75b2db208,2018-11-26,DEJU_047.basePlot.bgc,D19,DEJU,DEJU_047,tower,2018-06-21T19:20Z,2018-06-21T19:20Z,DEJU_047-M-2.5-32.5-20180621,A00000028599,DEJU_047-M-2.5-32.5-20180621-CN,A00000028397,soil,N,,5.3,-26.8,0.15,3.09,21.1,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T062022Z,RELEASE-2025
774,75ce87f7-24f8-4e14-b257-4d973d545617,2018-11-26,DEJU_048.basePlot.bgc,D19,DEJU,DEJU_048,tower,2018-06-21T19:27Z,2018-06-21T19:27Z,DEJU_048-M-36.5-25.5-20180621,A00000028618,DEJU_048-M-36.5-25.5-20180621-CN,A00000028380,soil,N,,4.3,-27.1,0.22,5.22,23.9,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T062022Z,RELEASE-2025
775,035eb56b-7e3d-4392-ac45-3ad04a804a92,2018-11-26,DEJU_047.basePlot.bgc,D19,DEJU,DEJU_047,tower,2018-06-21T19:45Z,2018-06-21T19:45Z,DEJU_047-O-32-18.5-20180621,A00000028598,DEJU_047-O-32-18.5-20180621-CN,A00000028394,soil,N,,1.0,-27.7,1.06,38.29,36.1,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
776,d43b8fa6-a390-4225-867e-8ca6da9a66e8,2018-11-26,DEJU_047.basePlot.bgc,D19,DEJU,DEJU_047,tower,2018-06-21T19:56Z,2018-06-21T19:56Z,DEJU_047-M-32-18.5-20180621,A00000028597,DEJU_047-M-32-18.5-20180621-CN,A00000028414,soil,N,,4.2,-27.1,0.12,2.2,19.0,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T062022Z,RELEASE-2025
777,b9c32431-14cc-4176-86d0-09087f69654d,2018-11-26,DEJU_048.basePlot.bgc,D19,DEJU,DEJU_048,tower,2018-06-21T20:15Z,2018-06-21T20:15Z,DEJU_048-O-20.5-7.5-20180621,A00000028619,DEJU_048-O-20.5-7.5-20180621-CN,A00000028378,soil,N,,2.3,-27.5,0.38,15.77,41.6,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
778,d817d5e8-c5f8-4ba5-9a38-91041060ae09,2018-11-26,DEJU_047.basePlot.bgc,D19,DEJU,DEJU_047,tower,2018-06-21T20:25Z,2018-06-21T20:25Z,DEJU_047-O-39-21.5-20180621,A00000028601,DEJU_047-O-39-21.5-20180621-CN,A00000028395,soil,N,,0.4,-27.8,1.06,41.73,39.3,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
779,0d7ace7d-9f21-4a42-893a-c5d24d21a6b3,2018-11-26,DEJU_048.basePlot.bgc,D19,DEJU,DEJU_048,tower,2018-06-21T20:33Z,2018-06-21T20:33Z,DEJU_048-M-20.5-7.5-20180621,A00000028620,DEJU_048-M-20.5-7.5-20180621-CN,A00000028381,soil,N,,4.1,-26.9,0.15,3.57,23.8,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T062022Z,RELEASE-2025
780,628b1cd7-42ff-4804-b443-a64266417312,2018-11-26,DEJU_047.basePlot.bgc,D19,DEJU,DEJU_047,tower,2018-06-21T20:34Z,2018-06-21T20:34Z,DEJU_047-M-39-21.5-20180621,A00000028602,DEJU_047-M-39-21.5-20180621-CN,A00000028396,soil,N,,3.0,-26.8,0.26,5.32,20.6,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T062022Z,RELEASE-2025
781,2310d295-51ba-45d5-b725-43e87ab38d2b,2018-11-26,DEJU_048.basePlot.bgc,D19,DEJU,DEJU_048,tower,2018-06-21T20:49Z,2018-06-21T20:49Z,DEJU_048-O-16.5-8-20180621,A00000028587,DEJU_048-O-16.5-8-20180621-CN,A00000028379,soil,N,,3.0,-27.5,0.29,12.2,42.5,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
782,99f260d4-f8eb-48ef-9c00-a26865814837,2018-11-26,DEJU_048.basePlot.bgc,D19,DEJU,DEJU_048,tower,2018-06-21T21:01Z,2018-06-21T21:01Z,DEJU_048-M-16.5-8-20180621,A00000028603,DEJU_048-M-16.5-8-20180621-CN,A00000028386,soil,N,,4.8,-25.9,0.13,2.59,20.6,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T062022Z,RELEASE-2025
783,d81d34e7-2f29-4eef-930b-9c3f38db98dc,2018-11-26,DEJU_045.basePlot.bgc,D19,DEJU,DEJU_045,tower,2018-06-21T21:02Z,2018-06-21T21:02Z,DEJU_045-O-33.5-0-20180621,A00000028588,DEJU_045-O-33.5-0-20180621-CN,A00000028387,soil,N,,2.0,-27.2,0.67,15.66,23.3,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
784,014a0561-986f-4352-a868-1beaa045d7ad,2018-11-26,DEJU_045.basePlot.bgc,D19,DEJU,DEJU_045,tower,2018-06-21T21:14Z,2018-06-21T21:14Z,DEJU_045-M-33.5-0-20180621,A00000028589,DEJU_045-M-33.5-0-20180621-CN,A00000028390,soil,N,,5.3,-25.9,0.09,1.8,19.1,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,,20241118T062022Z,RELEASE-2025
785,90a6d26c-33de-4187-a0c8-3d2d26e02cd8,2018-11-26,DEJU_045.basePlot.bgc,D19,DEJU,DEJU_045,tower,2018-06-21T21:35Z,2018-06-21T21:35Z,DEJU_045-O-37.5-28-20180621,A00000028590,DEJU_045-O-37.5-28-20180621-CN,A00000028388,soil,N,,2.2,-27.0,0.43,9.52,22.3,OK,OK,OK,OK,1.0,,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15n, d13c, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20241118T062022Z,RELEASE-2025
